photo_id,query,filename,save_path,alt_description,description,width,height,color,blur_hash,created_at,updated_at,promoted_at,user_name,user_username,user_portfolio_url,unsplash_page,download_location,image_url_regular,image_url_small,image_url_full,source,download_status,has_people,has_protective_medical_staff,confidence,tags,people_count_range,reason,model_raw_output,error
5863268,covid 19,5863268_COVID-19_vaccine_ampoules_and_syringe_on_pink_surface__healthcare_concept..jpg,data/raw\5863268_COVID-19_vaccine_ampoules_and_syringe_on_pink_surface__healthcare_concept..jpg,"COVID-19 vaccine ampoules and syringe on pink surface, healthcare concept.",,3571,5356,#E3B0DE,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/covid-19-vaccine-in-vials-5863268/,,https://images.pexels.com/photos/5863268/pexels-photo-5863268.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863268/pexels-photo-5863268.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863268/pexels-photo-5863268.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶和注射器，通常与疫苗接种相关。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶和注射器，通常与疫苗接种相关。""
}
```",
3936361,covid 19,3936361_Golden_pills_arranged_to_spell__S._COV-2__on_a_dark_background__symbolizing_medical_concepts..jpg,data/raw\3936361_Golden_pills_arranged_to_spell__S._COV-2__on_a_dark_background__symbolizing_medical_concepts..jpg,"Golden pills arranged to spell 'S. COV-2' on a dark background, symbolizing medical concepts.",,6016,4000,#1B1C21,,,,,Miguel Á. Padriñán,,https://www.pexels.com/@padrinan,https://www.pexels.com/photo/pills-on-blue-background-3936361/,,https://images.pexels.com/photos/3936361/pexels-photo-3936361.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3936361/pexels-photo-3936361.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3936361/pexels-photo-3936361.jpeg,pexels,success,0.0,0.0,0.95,['covid_sign'],unknown,图片中的文字'COV-2'可能与COVID-19相关，但没有实际的人或医务人员出现。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""covid_sign""],
  ""reason"": ""图片中的文字'COV-2'可能与COVID-19相关，但没有实际的人或医务人员出现。""
}
```",
5841956,covid 19,5841956_Overhead_view_of_pink_background_representing_decorative_cardboard_appliques_of_human_hands_with_titles_on_papers_during.jpg,data/raw\5841956_Overhead_view_of_pink_background_representing_decorative_cardboard_appliques_of_human_hands_with_titles_on_papers_during.jpg,Overhead view of pink background representing decorative cardboard appliques of human hands with titles on papers during COVID 19 pandemic,,4500,8000,#F9BCCB,,,,,Monstera Production,,https://www.pexels.com/@gabby-k,https://www.pexels.com/photo/cutout-paper-composition-of-human-hands-with-epidemic-inscriptions-5841956/,,https://images.pexels.com/photos/5841956/pexels-photo-5841956.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5841956/pexels-photo-5841956.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5841956/pexels-photo-5841956.jpeg,pexels,success,1.0,0.0,0.95,"['ppe', 'mask']",unknown,图片中有手部和手臂，但没有明显的防护服或口罩等防护装备。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""ppe"", ""mask""],
  ""reason"": ""图片中有手部和手臂，但没有明显的防护服或口罩等防护装备。""
}
```",
5994804,covid 19,5994804_Close-up_of_COVID-19_vaccine_vials_arranged_on_a_blue_background..jpg,data/raw\5994804_Close-up_of_COVID-19_vaccine_vials_arranged_on_a_blue_background..jpg,Close-up of COVID-19 vaccine vials arranged on a blue background.,,6720,4480,#82C9DF,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/vaccine-bottles-on-blue-background-5994804/,,https://images.pexels.com/photos/5994804/pexels-photo-5994804.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994804/pexels-photo-5994804.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994804/pexels-photo-5994804.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中显示的是疫苗瓶，没有出现人员或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中显示的是疫苗瓶，没有出现人员或医务人员。""
}
```",
5912622,covid 19,5912622_Scrabble_tiles_spelling__Coronavirus_and_Business__on_an_orange_background__illustrating_pandemic_impact..jpg,data/raw\5912622_Scrabble_tiles_spelling__Coronavirus_and_Business__on_an_orange_background__illustrating_pandemic_impact..jpg,"Scrabble tiles spelling 'Coronavirus and Business' on an orange background, illustrating pandemic impact.",,3840,2160,#81432E,,,,,Tima Miroshnichenko,,https://www.pexels.com/@tima-miroshnichenko,https://www.pexels.com/photo/coronavirus-and-business-text-using-tiles-5912622/,,https://images.pexels.com/photos/5912622/pexels-photo-5912622.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5912622/pexels-photo-5912622.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5912622/pexels-photo-5912622.jpeg,pexels,success,0.0,0.0,0.95,"['coronavirus', 'business']",unknown,图片内容为'CORONAVIRUS AND BUSINESS'，没有显示任何与人或医务人员相关的元素。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""coronavirus"", ""business""],
  ""reason"": ""图片内容为'CORONAVIRUS AND BUSINESS'，没有显示任何与人或医务人员相关的元素。""
}
```",
5863268,covid 19,5863268_COVID-19_vaccine_ampoules_and_syringe_on_pink_surface__healthcare_concept..jpg,data/raw\5863268_COVID-19_vaccine_ampoules_and_syringe_on_pink_surface__healthcare_concept..jpg,"COVID-19 vaccine ampoules and syringe on pink surface, healthcare concept.",,3571,5356,#E3B0DE,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/covid-19-vaccine-in-vials-5863268/,,https://images.pexels.com/photos/5863268/pexels-photo-5863268.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863268/pexels-photo-5863268.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863268/pexels-photo-5863268.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶和注射器，通常与疫苗接种相关。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶和注射器，通常与疫苗接种相关。""
}
```",
5863284,covid 19,5863284_Two_vials_labeled_as_COVID-19_vaccine_with_syringes_on_a_pink_backdrop..jpg,data/raw\5863284_Two_vials_labeled_as_COVID-19_vaccine_with_syringes_on_a_pink_backdrop..jpg,Two vials labeled as COVID-19 vaccine with syringes on a pink backdrop.,,4160,6240,#DFB0DB,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/2019-n-cov-vaccine-and-syringes-5863284/,,https://images.pexels.com/photos/5863284/pexels-photo-5863284.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863284/pexels-photo-5863284.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863284/pexels-photo-5863284.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗注射器和药瓶，通常与疫苗接种相关。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗注射器和药瓶，通常与疫苗接种相关。""
}
```",
5863403,covid 19,5863403_Close-up_of_COVID-19_vaccine_vials__thermometer__and_pills_on_a_red_background.jpg,data/raw\5863403_Close-up_of_COVID-19_vaccine_vials__thermometer__and_pills_on_a_red_background.jpg,"Close-up of COVID-19 vaccine vials, thermometer, and pills on a red background",,6240,4160,#8B432F,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/vials-tablets-and-thermometer-5863403/,,https://images.pexels.com/photos/5863403/pexels-photo-5863403.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863403/pexels-photo-5863403.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863403/pexels-photo-5863403.jpeg,pexels,success,0.0,0.0,0.95,"['virus', 'covid_sign']",unknown,图片中没有出现任何人物或医疗人员，只有体温计和疫苗瓶等物品。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""virus"", ""covid_sign""],
  ""reason"": ""图片中没有出现任何人物或医疗人员，只有体温计和疫苗瓶等物品。""
}
```",
3936361,covid 19,3936361_Golden_pills_arranged_to_spell__S._COV-2__on_a_dark_background__symbolizing_medical_concepts..jpg,data/raw\3936361_Golden_pills_arranged_to_spell__S._COV-2__on_a_dark_background__symbolizing_medical_concepts..jpg,"Golden pills arranged to spell 'S. COV-2' on a dark background, symbolizing medical concepts.",,6016,4000,#1B1C21,,,,,Miguel Á. Padriñán,,https://www.pexels.com/@padrinan,https://www.pexels.com/photo/pills-on-blue-background-3936361/,,https://images.pexels.com/photos/3936361/pexels-photo-3936361.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/3936361/pexels-photo-3936361.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/3936361/pexels-photo-3936361.jpeg,pexels,success,0.0,0.0,0.95,['covid_sign'],unknown,图片中的文字'COV-2'可能与COVID-19相关，但没有实际的人或医务人员出现。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""covid_sign""],
  ""reason"": ""图片中的文字'COV-2'可能与COVID-19相关，但没有实际的人或医务人员出现。""
}
```",
5994669,covid 19,5994669_Close-up_of_COVID-19_vaccine_vials_against_a_blue_background__symbolizing_hope_and_recovery..jpg,data/raw\5994669_Close-up_of_COVID-19_vaccine_vials_against_a_blue_background__symbolizing_hope_and_recovery..jpg,"Close-up of COVID-19 vaccine vials against a blue background, symbolizing hope and recovery.",,6544,4363,#87CDE7,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/vaccine-bottles-on-blue-background-5994669/,,https://images.pexels.com/photos/5994669/pexels-photo-5994669.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994669/pexels-photo-5994669.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994669/pexels-photo-5994669.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶，但没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶，但没有显示人或医务人员。""
}
```",
9574559,covid 19,9574559_Healthcare_professional_in_PPE_pushes_a_cart_with_lab_samples_in_a_sterile_hallway..jpg,data/raw\9574559_Healthcare_professional_in_PPE_pushes_a_cart_with_lab_samples_in_a_sterile_hallway..jpg,Healthcare professional in PPE pushes a cart with lab samples in a sterile hallway.,,4000,6000,#B3B8BE,,,,,Tima Miroshnichenko,,https://www.pexels.com/@tima-miroshnichenko,https://www.pexels.com/photo/man-pushing-a-cart-with-with-samples-9574559/,,https://images.pexels.com/photos/9574559/pexels-photo-9574559.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/9574559/pexels-photo-9574559.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/9574559/pexels-photo-9574559.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'medical_staff', 'ppe', 'protective_suit', 'mask', 'gloves']",unknown,图中有穿着防护服和手套的人员，符合医务人员的标准。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""medical_staff"", ""ppe"", ""protective_suit"", ""mask"", ""gloves""],
  ""reason"": ""图中有穿着防护服和手套的人员，符合医务人员的标准。""
}
```",
5995223,covid 19,5995223_Close-up_of_COVID-19_blood_test_samples_on_a_blue_background_in_a_studio_setting..jpg,data/raw\5995223_Close-up_of_COVID-19_blood_test_samples_on_a_blue_background_in_a_studio_setting..jpg,Close-up of COVID-19 blood test samples on a blue background in a studio setting.,,4480,6720,#67C5EA,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/red-and-white-vacutainers-5995223/,,https://images.pexels.com/photos/5995223/pexels-photo-5995223.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995223/pexels-photo-5995223.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995223/pexels-photo-5995223.jpeg,pexels,success,0.0,0.0,0.95,"['testing', 'covid_sign']",unknown,图片中没有显示人或医务人员，只有标有'COVID-19 TEST'的试管。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""testing"", ""covid_sign""],
  ""reason"": ""图片中没有显示人或医务人员，只有标有'COVID-19 TEST'的试管。""
}
```",
5995048,covid 19,5995048_Vaccine__syringe__and_face_mask_symbolize_COVID-19_protection_against_the_pandemic..jpg,data/raw\5995048_Vaccine__syringe__and_face_mask_symbolize_COVID-19_protection_against_the_pandemic..jpg,"Vaccine, syringe, and face mask symbolize COVID-19 protection against the pandemic.",,4036,2691,#3BB7DF,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/green-syringe-on-the-face-mask-5995048/,,https://images.pexels.com/photos/5995048/pexels-photo-5995048.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995048/pexels-photo-5995048.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995048/pexels-photo-5995048.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中没有出现任何人物或医疗人员，主要展示的是疫苗注射器、口罩和各种药丸。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中没有出现任何人物或医疗人员，主要展示的是疫苗注射器、口罩和各种药丸。""
}
```",
5994807,covid 19,5994807_Close-up_of_a_COVID-19_vaccine_vial__syringe__and_microscope_on_blue_background..jpg,data/raw\5994807_Close-up_of_a_COVID-19_vaccine_vial__syringe__and_microscope_on_blue_background..jpg,"Close-up of a COVID-19 vaccine vial, syringe, and microscope on blue background.",,4318,6477,#77A9BF,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/vaccine-bottle-on-blue-table-5994807/,,https://images.pexels.com/photos/5994807/pexels-photo-5994807.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5994807/pexels-photo-5994807.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5994807/pexels-photo-5994807.jpeg,pexels,success,0.0,0.0,0.95,"['vaccine', 'microscope', 'laboratory']",unknown,图片中没有显示人，但有疫苗和显微镜等与实验室相关的物品。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccine"", ""microscope"", ""laboratory""],
  ""reason"": ""图片中没有显示人，但有疫苗和显微镜等与实验室相关的物品。""
}
```",
5863285,covid 19,5863285_Flat_lay_of_COVID-19_vaccine_vials_and_syringe_on_a_pink_surface__representing_global_health_efforts..jpg,data/raw\5863285_Flat_lay_of_COVID-19_vaccine_vials_and_syringe_on_a_pink_surface__representing_global_health_efforts..jpg,"Flat lay of COVID-19 vaccine vials and syringe on a pink surface, representing global health efforts.",,6240,4160,#D6A7D4,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/covid-19-vaccine-in-vials-and-syringes-on-purple-background-5863285/,,https://images.pexels.com/photos/5863285/pexels-photo-5863285.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863285/pexels-photo-5863285.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863285/pexels-photo-5863285.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶和注射器，但没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶和注射器，但没有显示人或医务人员。""
}
```",
5841846,covid 19,5841846_Top_view_of_decorative_paper_illustration_of_Earth_with_round_shaped_microbes_diffusing_during_COVID_19_pandemic_on_gree.jpg,data/raw\5841846_Top_view_of_decorative_paper_illustration_of_Earth_with_round_shaped_microbes_diffusing_during_COVID_19_pandemic_on_gree.jpg,Top view of decorative paper illustration of Earth with round shaped microbes diffusing during COVID 19 pandemic on green background,,8000,4500,#7CDAB5,,,,,Monstera Production,,https://www.pexels.com/@gabby-k,https://www.pexels.com/photo/cutout-cardboard-composition-of-planet-with-spreading-bacteria-5841846/,,https://images.pexels.com/photos/5841846/pexels-photo-5841846.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5841846/pexels-photo-5841846.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5841846/pexels-photo-5841846.jpeg,pexels,success,0.0,0.0,0.95,"['virus', 'covid_sign']",unknown,图中显示的是地球上的病毒图标，没有出现人类或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""virus"", ""covid_sign""],
  ""reason"": ""图中显示的是地球上的病毒图标，没有出现人类或医务人员。""
}
```",
11623662,covid 19,11623662_Healthcare_worker_administering_a_nasal_swab_test_for_COVID-19_detection_indoors..jpg,data/raw\11623662_Healthcare_worker_administering_a_nasal_swab_test_for_COVID-19_detection_indoors..jpg,Healthcare worker administering a nasal swab test for COVID-19 detection indoors.,,4800,3200,#CAC8CD,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/a-medical-professional-swabbing-a-patient-11623662/,,https://images.pexels.com/photos/11623662/pexels-photo-11623662.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623662/pexels-photo-11623662.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623662/pexels-photo-11623662.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'ppe', 'mask', 'gloves']",unknown,图片中有一个人正在接受医疗检查，穿着防护服和口罩。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""ppe"", ""mask"", ""gloves""],
  ""reason"": ""图片中有一个人正在接受医疗检查，穿着防护服和口罩。""
}
```",
5863320,covid 19,5863320_COVID-19_vaccine_vials_and_syringe_on_pink_surface__symbolizing_vaccination_efforts..jpg,data/raw\5863320_COVID-19_vaccine_vials_and_syringe_on_pink_surface__symbolizing_vaccination_efforts..jpg,"COVID-19 vaccine vials and syringe on pink surface, symbolizing vaccination efforts.",,3184,4776,#E4D0E3,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/preparing-covid-vaccine-on-pink-surface-5863320/,,https://images.pexels.com/photos/5863320/pexels-photo-5863320.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863320/pexels-photo-5863320.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863320/pexels-photo-5863320.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中只有一支疫苗注射器和两个疫苗瓶，没有出现任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中只有一支疫苗注射器和两个疫苗瓶，没有出现任何人体或医务人员。""
}
```",
4149033,covid 19,4149033_Lab_scientist_analyzing_COVID-19_sample_with_protective_gear._Concept_of_modern_healthcare_and_virus_research..jpg,data/raw\4149033_Lab_scientist_analyzing_COVID-19_sample_with_protective_gear._Concept_of_modern_healthcare_and_virus_research..jpg,Lab scientist analyzing COVID-19 sample with protective gear. Concept of modern healthcare and virus research.,,6000,4000,#B1B1B1,,,,,Gustavo Fring,,https://www.pexels.com/@gustavo-fring,https://www.pexels.com/photo/person-holding-test-tube-and-syringe-4149033/,,https://images.pexels.com/photos/4149033/pexels-photo-4149033.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/4149033/pexels-photo-4149033.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/4149033/pexels-photo-4149033.jpeg,pexels,success,1.0,1.0,0.95,"['doctor', 'ppe', 'mask', 'gloves']",unknown,图片中显示了一位穿着防护服和手套的医务人员，手持一个标有“冠状病毒”检测结果的试管。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""doctor"", ""ppe"", ""mask"", ""gloves""],
  ""reason"": ""图片中显示了一位穿着防护服和手套的医务人员，手持一个标有“冠状病毒”检测结果的试管。""
}
```",
5863389,covid 19,5863389_Two_COVID-19_vaccine_vials_and_syringe_on_dark_backdrop_symbolizing_vaccination_and_healthcare..jpg,data/raw\5863389_Two_COVID-19_vaccine_vials_and_syringe_on_dark_backdrop_symbolizing_vaccination_and_healthcare..jpg,Two COVID-19 vaccine vials and syringe on dark backdrop symbolizing vaccination and healthcare.,,3981,2654,#0A1319,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/covid-19-vaccine-in-vials-and-injection-5863389/,,https://images.pexels.com/photos/5863389/pexels-photo-5863389.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863389/pexels-photo-5863389.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863389/pexels-photo-5863389.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中只有一支疫苗和注射器，没有出现任何人体或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中只有一支疫苗和注射器，没有出现任何人体或医务人员。""
}
```",
11623594,covid 19,11623594_Close-up_of_a_COVID-19_test_kit_with_protective_gear_including_goggles_and_a_face_mask__captured_in_Berlin..jpg,data/raw\11623594_Close-up_of_a_COVID-19_test_kit_with_protective_gear_including_goggles_and_a_face_mask__captured_in_Berlin..jpg,"Close-up of a COVID-19 test kit with protective gear including goggles and a face mask, captured in Berlin.",,4800,3200,#DFE2EB,,,,,adrian vieriu,,https://www.pexels.com/@printexstar,https://www.pexels.com/photo/a-close-up-shot-of-a-test-tube-and-protective-equipment-11623594/,,https://images.pexels.com/photos/11623594/pexels-photo-11623594.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/11623594/pexels-photo-11623594.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/11623594/pexels-photo-11623594.jpeg,pexels,success,0.0,0.0,0.95,"['testkit', 'goggles', 'mask']",unknown,图片中没有显示人，只有一副护目镜和一个标有'COVID-19 Test Kit'的试管。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""testkit"", ""goggles"", ""mask""],
  ""reason"": ""图片中没有显示人，只有一副护目镜和一个标有'COVID-19 Test Kit'的试管。""
}
```",
5995161,covid 19,5995161_Close-up_image_of_COVID-19_vaccine_vials_being_arranged_with_medical_gloves_on_a_blue_background..jpg,data/raw\5995161_Close-up_image_of_COVID-19_vaccine_vials_being_arranged_with_medical_gloves_on_a_blue_background..jpg,Close-up image of COVID-19 vaccine vials being arranged with medical gloves on a blue background.,,6642,4428,#8CC8E0,,,,,Maksim Goncharenok,,https://www.pexels.com/@maksgelatin,https://www.pexels.com/photo/arranging-vials-on-blue-surface-5995161/,,https://images.pexels.com/photos/5995161/pexels-photo-5995161.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5995161/pexels-photo-5995161.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5995161/pexels-photo-5995161.jpeg,pexels,success,1.0,1.0,0.95,"['nurse', 'ppe', 'gloves']",unknown,图片中有穿着防护手套的手，表明有医务人员在场。,"```json
{
  ""has_people"": 1,
  ""has_protective_medical_staff"": 1,
  ""confidence"": 0.95,
  ""tags"": [""nurse"", ""ppe"", ""gloves""],
  ""reason"": ""图片中有穿着防护手套的手，表明有医务人员在场。""
}
```",
5863277,covid 19,5863277_Close-up_of_COVID-19_vaccine_vials_and_syringe_on_a_pink_surface__representing_vaccination_efforts..jpg,data/raw\5863277_Close-up_of_COVID-19_vaccine_vials_and_syringe_on_a_pink_surface__representing_vaccination_efforts..jpg,"Close-up of COVID-19 vaccine vials and syringe on a pink surface, representing vaccination efforts.",,4160,6240,#D7A9D0,,,,,Nataliya Vaitkevich,,https://www.pexels.com/@n-voitkevich,https://www.pexels.com/photo/covid_19-vaccine-in-vials-and-syringe-on-purple-background-5863277/,,https://images.pexels.com/photos/5863277/pexels-photo-5863277.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/5863277/pexels-photo-5863277.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/5863277/pexels-photo-5863277.jpeg,pexels,success,0.0,0.0,0.95,['vaccination'],unknown,图片中有疫苗瓶和注射器，但没有显示人或医务人员。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""vaccination""],
  ""reason"": ""图片中有疫苗瓶和注射器，但没有显示人或医务人员。""
}
```",
4084147,covid 19,4084147_Letter_board_with__Wash_Your_Hands__message_for_COVID-19_awareness..jpg,data/raw\4084147_Letter_board_with__Wash_Your_Hands__message_for_COVID-19_awareness..jpg,Letter board with 'Wash Your Hands' message for COVID-19 awareness.,,3945,5917,#815B1D,,,,,Alex  Azabache,,https://www.pexels.com/@alex-azabache-1684151,https://www.pexels.com/photo/felt-letter-board-with-message-4084147/,,https://images.pexels.com/photos/4084147/pexels-photo-4084147.jpeg?auto=compress&cs=tinysrgb&h=650&w=940,https://images.pexels.com/photos/4084147/pexels-photo-4084147.jpeg?auto=compress&cs=tinysrgb&h=130,https://images.pexels.com/photos/4084147/pexels-photo-4084147.jpeg,pexels,success,0.0,0.0,0.95,['covid_sign'],unknown,图片中没有出现任何人物或医疗人员，只有一个写着“WASH YOUR HANDS #COVID19”的标志牌。,"```json
{
  ""has_people"": 0,
  ""has_protective_medical_staff"": 0,
  ""confidence"": 0.95,
  ""tags"": [""covid_sign""],
  ""reason"": ""图片中没有出现任何人物或医疗人员，只有一个写着“WASH YOUR HANDS #COVID19”的标志牌。""
}
```",
